,id,name,Crimes Total,Robbery,Street Robbery,Physical Injuries Total,Dangerous Injuries,Threats and Stalking,Theft Total,Theft of Cars,Theft From Cars,Theft of Bicycle,Burglary,Arson Total,Arson Starting,Damage to Property Total,Damage to Property by Graffiti,Drug Offences,Neighborhood Crimes,Year
474,102005,Hellersdorf Ost,7813.0,118.0,54.0,1412.0,246.0,335.0,2730.0,108.0,359.0,556.0,59.0,69.0,10.0,1053.0,320.0,113.0,2558.0,2017
475,102005,Hellersdorf Ost,8076.0,68.0,44.0,1349.0,218.0,422.0,2373.0,170.0,345.0,325.0,39.0,92.0,29.0,1121.0,194.0,248.0,2485.0,2018
476,102005,Hellersdorf Ost,7786.0,130.0,87.0,1171.0,236.0,390.0,2594.0,183.0,376.0,362.0,48.0,145.0,43.0,892.0,145.0,198.0,2579.0,2019
477,102005,Hellersdorf Ost,7384.0,114.0,66.0,1297.0,270.0,402.0,2154.0,180.0,388.0,298.0,28.0,151.0,76.0,1032.0,156.0,241.0,2532.0,2020
478,102005,Hellersdorf Ost,7665.0,138.0,115.0,1031.0,243.0,555.0,2292.0,69.0,399.0,536.0,37.0,78.0,23.0,1059.0,156.0,234.0,2824.0,2021
479,102005,Hellersdorf Ost,8076.443335709190,106.91375623663600,80.18531717747680,1078.047042052740,169.28011404134000,454.383464005702,3309.8717034925200,75.73057733428370,810.7626514611550,588.0256593014970,89.09479686386310,124.7327156094080,31.1831789023521,855.3100498930860,89.09479686386310,182.64433357091900,2891.126158232360,2022
480,104008,Kaulsdorf,5688.0,43.0,16.0,365.0,70.0,188.0,2622.0,86.0,879.0,445.0,440.0,32.0,16.0,558.0,118.0,32.0,852.0,2013
481,104008,Kaulsdorf,5880.0,27.0,5.0,333.0,48.0,172.0,2859.0,81.0,919.0,505.0,403.0,43.0,21.0,758.0,81.0,27.0,1027.0,2014
482,104008,Kaulsdorf,5987.0,16.0,5.0,519.0,102.0,118.0,2914.0,144.0,508.0,524.0,545.0,16.0,16.0,583.0,102.0,86.0,909.0,2015
483,104008,Kaulsdorf,6055.0,37.0,11.0,529.0,74.0,201.0,2845.0,127.0,428.0,518.0,492.0,32.0,11.0,555.0,48.0,16.0,1037.0,2016
484,104008,Kaulsdorf,6473.0,42.0,21.0,993.0,68.0,183.0,2377.0,68.0,376.0,517.0,287.0,16.0,10.0,742.0,146.0,68.0,1604.0,2017
485,104008,Kaulsdorf,5980.0,21.0,10.0,601.0,67.0,202.0,2221.0,78.0,492.0,575.0,160.0,57.0,10.0,844.0,83.0,88.0,1424.0,2018
486,104008,Kaulsdorf,6353.0,36.0,15.0,578.0,108.0,191.0,2615.0,119.0,407.0,500.0,206.0,72.0,36.0,691.0,83.0,93.0,1129.0,2019
487,104008,Kaulsdorf,6122.0,62.0,36.0,706.0,119.0,247.0,2453.0,124.0,428.0,526.0,227.0,15.0,5.0,670.0,108.0,88.0,1386.0,2020
488,104008,Kaulsdorf,5622.0,31.0,21.0,443.0,124.0,299.0,2190.0,108.0,402.0,402.0,139.0,46.0,15.0,618.0,88.0,113.0,1046.0,2021
489,104008,Kaulsdorf,6804.218718001230,40.95842719639570,30.718820397296700,650.2150317427810,133.1148883882860,322.5476141716160,3036.0434159328300,97.2762645914397,686.0536555396270,348.1466311693630,220.15154618062700,66.55744419414300,30.718820397296700,732.1318861355730,117.75547818963800,92.15646119189020,1443.784558672950,2022
490,41001,Charlottenburg Nord,13355.0,277.0,76.0,1536.0,336.0,760.0,5117.0,315.0,1536.0,342.0,429.0,76.0,38.0,1107.0,71.0,803.0,3582.0,2013
491,41001,Charlottenburg Nord,14932.0,252.0,134.0,1576.0,316.0,595.0,6273.0,284.0,2027.0,338.0,407.0,48.0,21.0,1201.0,263.0,847.0,3887.0,2014
492,41001,Charlottenburg Nord,15545.0,127.0,58.0,1236.0,206.0,613.0,6302.0,280.0,1769.0,359.0,380.0,69.0,21.0,1178.0,53.0,845.0,3571.0,2015
493,41001,Charlottenburg Nord,16358.0,191.0,88.0,1607.0,366.0,690.0,6969.0,314.0,1968.0,340.0,263.0,103.0,62.0,1411.0,134.0,1015.0,4007.0,2016
494,41001,Charlottenburg Nord,14536.0,117.0,46.0,1691.0,419.0,592.0,5531.0,409.0,1900.0,536.0,204.0,46.0,10.0,1333.0,87.0,1011.0,3877.0,2017
495,41001,Charlottenburg Nord,13009.0,118.0,31.0,1433.0,432.0,550.0,5292.0,360.0,1233.0,632.0,262.0,82.0,46.0,1192.0,113.0,950.0,3704.0,2018
496,41001,Charlottenburg Nord,13391.0,179.0,51.0,1577.0,415.0,548.0,5121.0,369.0,1521.0,297.0,384.0,133.0,87.0,999.0,143.0,1086.0,3451.0,2019
497,41001,Charlottenburg Nord,12319.0,113.0,51.0,1252.0,298.0,513.0,4459.0,200.0,1478.0,349.0,570.0,123.0,51.0,1067.0,200.0,1570.0,3140.0,2020
498,41001,Charlottenburg Nord,13097.0,62.0,42.0,1411.0,296.0,773.0,3689.0,156.0,1411.0,327.0,228.0,156.0,47.0,1178.0,166.0,1697.0,2952.0,2021
499,41001,Charlottenburg Nord,14110.173903988300,124.96094970321800,62.480474851608900,1421.4308028741000,312.40237425804400,1332.9167968343200,3717.588253670730,374.88284910965300,1124.6485473289600,213.474955742997,182.23471831719300,104.13412475268100,26.033531188170400,1098.6150161407900,72.89388732687700,1759.8667083203200,3847.7559096115800,2022
500,37015,Prenzlauer Berg Südwest,14515.0,109.0,40.0,1253.0,334.0,206.0,8640.0,347.0,850.0,1366.0,475.0,60.0,36.0,1555.0,524.0,169.0,3510.0,2013
501,37015,Prenzlauer Berg Südwest,14834.0,96.0,52.0,1252.0,379.0,223.0,8966.0,247.0,757.0,1690.0,745.0,28.0,8.0,1355.0,435.0,116.0,3672.0,2014
502,37015,Prenzlauer Berg Südwest,15867.0,67.0,35.0,1122.0,315.0,201.0,9884.0,232.0,854.0,1515.0,457.0,39.0,16.0,1551.0,535.0,181.0,4723.0,2015
503,37015,Prenzlauer Berg Südwest,16290.0,96.0,35.0,1257.0,354.0,342.0,9850.0,254.0,896.0,2049.0,438.0,58.0,19.0,1430.0,607.0,108.0,3818.0,2016
504,37015,Prenzlauer Berg Südwest,13814.0,79.0,19.0,1330.0,389.0,253.0,7521.0,147.0,1202.0,1323.0,302.0,49.0,11.0,1391.0,503.0,189.0,2990.0,2017
505,37015,Prenzlauer Berg Südwest,12704.0,82.0,52.0,1266.0,279.0,264.0,6611.0,108.0,685.0,1412.0,212.0,30.0,4.0,1277.0,343.0,175.0,2715.0,2018
506,37015,Prenzlauer Berg Südwest,11699.0,63.0,29.0,1395.0,339.0,247.0,5620.0,136.0,508.0,1314.0,258.0,48.0,18.0,1362.0,486.0,177.0,2760.0,2019
507,37015,Prenzlauer Berg Südwest,11922.0,103.0,81.0,1087.0,305.0,294.0,6044.0,110.0,661.0,1231.0,151.0,70.0,18.0,1609.0,503.0,342.0,3101.0,2020
508,37015,Prenzlauer Berg Südwest,11232.0,125.0,99.0,947.0,253.0,294.0,5574.0,81.0,565.0,1141.0,117.0,44.0,26.0,1365.0,418.0,323.0,2679.0,2021
509,37015,Prenzlauer Berg Südwest,11891.460494812400,148.73394761662900,130.5956613219180,1287.818326924470,457.08481462671400,344.6274395995070,6134.368424871220,130.5956613219180,667.4889356453600,1469.201189871580,130.5956613219180,47.15954436624830,18.138286294710900,1498.2224479431200,366.3933831531600,239.42537909018400,3279.402162083730,2022
510,114011,Friedrichsfelde Süd,5979.0,102.0,33.0,602.0,122.0,224.0,2650.0,187.0,508.0,350.0,199.0,41.0,12.0,776.0,309.0,53.0,1524.0,2013
511,114011,Friedrichsfelde Süd,6433.0,48.0,20.0,537.0,121.0,178.0,2841.0,218.0,566.0,525.0,202.0,24.0,20.0,727.0,348.0,69.0,1333.0,2014
512,114011,Friedrichsfelde Süd,6347.0,32.0,24.0,543.0,113.0,207.0,2884.0,174.0,421.0,441.0,203.0,36.0,16.0,851.0,207.0,45.0,1385.0,2015
513,114011,Friedrichsfelde Süd,7540.0,52.0,36.0,743.0,165.0,273.0,3459.0,273.0,719.0,458.0,205.0,52.0,24.0,767.0,197.0,56.0,1751.0,2016
514,114011,Friedrichsfelde Süd,7081.0,64.0,40.0,637.0,107.0,223.0,3109.0,223.0,593.0,406.0,88.0,88.0,52.0,927.0,223.0,107.0,1489.0,2017
515,114011,Friedrichsfelde Süd,7349.0,55.0,35.0,634.0,114.0,260.0,3176.0,177.0,552.0,556.0,87.0,35.0,20.0,788.0,169.0,67.0,1533.0,2018
516,114011,Friedrichsfelde Süd,7810.0,47.0,27.0,713.0,159.0,229.0,3377.0,213.0,512.0,427.0,194.0,50.0,23.0,973.0,136.0,147.0,1908.0,2019
517,114011,Friedrichsfelde Süd,7393.0,38.0,19.0,785.0,94.0,268.0,3379.0,136.0,446.0,438.0,45.0,49.0,4.0,933.0,189.0,113.0,1778.0,2020
518,114011,Friedrichsfelde Süd,8465.0,77.0,51.0,896.0,169.0,371.0,3797.0,110.0,466.0,466.0,77.0,81.0,37.0,1072.0,290.0,125.0,2178.0,2021
519,114011,Friedrichsfelde Süd,7307.747799740300,57.71172990910400,39.676814312509000,685.3267926706100,151.49329101139800,295.7726157841580,3361.7082672053100,111.81647669888900,465.3008223921510,378.73322752849500,126.24440917616500,61.318713028423000,21.64189871591400,854.8549992786030,169.52820660799300,108.20949357957000,1738.5658635117600,2022
520,13007,Osloer Straße,21057.0,329.0,163.0,2165.0,572.0,686.0,9566.0,72.0,1018.0,727.0,459.0,75.0,22.0,1139.0,127.0,957.0,4505.0,2013
521,13007,Osloer Straße,22418.0,299.0,140.0,2025.0,512.0,582.0,10271.0,81.0,1089.0,922.0,545.0,89.0,32.0,1218.0,124.0,690.0,4359.0,2014
522,13007,Osloer Straße,21157.0,259.0,156.0,2074.0,641.0,647.0,9561.0,92.0,871.0,837.0,441.0,92.0,34.0,1264.0,190.0,610.0,4175.0,2015
523,13007,Osloer Straße,20660.0,221.0,127.0,1965.0,478.0,562.0,10209.0,120.0,1204.0,876.0,486.0,88.0,31.0,1253.0,192.0,647.0,4032.0,2016
524,13007,Osloer Straße,17321.0,142.0,93.0,1897.0,448.0,649.0,7064.0,106.0,956.0,629.0,222.0,93.0,39.0,1139.0,186.0,588.0,3590.0,2017
525,13007,Osloer Straße,15592.0,197.0,108.0,1926.0,525.0,640.0,6719.0,118.0,735.0,666.0,187.0,74.0,33.0,1125.0,236.0,556.0,3578.0,2018
526,13007,Osloer Straße,15070.0,144.0,69.0,1857.0,428.0,546.0,6255.0,118.0,718.0,703.0,198.0,77.0,15.0,1193.0,298.0,706.0,3710.0,2019
527,13007,Osloer Straße,15924.0,148.0,73.0,1676.0,513.0,593.0,6774.0,117.0,846.0,708.0,146.0,68.0,26.0,1332.0,380.0,833.0,3841.0,2020
528,13007,Osloer Straße,14759.0,206.0,114.0,1668.0,517.0,639.0,6032.0,132.0,900.0,578.0,114.0,71.0,29.0,1262.0,259.0,562.0,3513.0,2021
529,13007,Osloer Straße,16230.147308930100,198.85397315471400,91.57748763703920,1750.4382636908300,583.4794212302780,769.250896151129,7577.382977053300,107.27648551767400,957.6388707187520,737.8529003898580,141.29098092571800,62.795991522541100,31.397995761270600,1153.8763442266900,175.30547633376100,395.0914466626550,3854.1039796959600,2022
530,122004,West 1 - Tegel-Süd/Flughafensee,13225.0,101.0,27.0,1185.0,289.0,538.0,4375.0,81.0,1131.0,377.0,545.0,61.0,40.0,922.0,108.0,1508.0,2901.0,2013
531,122004,West 1 - Tegel-Süd/Flughafensee,15486.0,67.0,34.0,1091.0,283.0,640.0,4464.0,121.0,983.0,391.0,303.0,81.0,47.0,848.0,47.0,1003.0,2788.0,2014
532,122004,West 1 - Tegel-Süd/Flughafensee,25826.0,80.0,33.0,1323.0,279.0,698.0,5744.0,186.0,1197.0,239.0,312.0,53.0,20.0,864.0,86.0,1436.0,2971.0,2015
533,122004,West 1 - Tegel-Süd/Flughafensee,46653.0,66.0,13.0,1744.0,439.0,643.0,7022.0,203.0,1574.0,426.0,256.0,46.0,20.0,1134.0,118.0,1547.0,3580.0,2016
534,122004,West 1 - Tegel-Süd/Flughafensee,34346.0,141.0,51.0,1503.0,417.0,655.0,6594.0,116.0,1560.0,340.0,360.0,71.0,39.0,925.0,109.0,1849.0,3204.0,2017
535,122004,West 1 - Tegel-Süd/Flughafensee,32360.0,82.0,38.0,1818.0,484.0,717.0,5487.0,189.0,1353.0,289.0,233.0,76.0,38.0,1120.0,38.0,1328.0,3631.0,2018
536,122004,West 1 - Tegel-Süd/Flughafensee,28105.0,68.0,31.0,1419.0,465.0,663.0,5340.0,99.0,1065.0,266.0,248.0,56.0,25.0,799.0,31.0,1208.0,3004.0,2019
537,122004,West 1 - Tegel-Süd/Flughafensee,22327.0,80.0,43.0,1320.0,356.0,804.0,3952.0,190.0,1025.0,374.0,135.0,68.0,43.0,1056.0,86.0,982.0,3112.0,2020
538,122004,West 1 - Tegel-Süd/Flughafensee,12236.0,93.0,50.0,1199.0,217.0,776.0,3484.0,143.0,1354.0,186.0,118.0,56.0,25.0,770.0,68.0,925.0,2795.0,2021
539,122004,West 1 - Tegel-Süd/Flughafensee,11257.91524598150,109.59571358986800,54.79785679493420,1211.641500243550,310.5211885046270,791.5245981490500,3580.1266439357000,158.30491962981000,1053.336580613740,231.36872868972200,225.28007793473000,91.3297613248904,42.62055528494890,1041.1592791037500,42.62055528494890,901.1203117389190,3080.857282026300,2022
540,51003,Spandau Mitte,17976.0,254.0,117.0,2110.0,500.0,669.0,6782.0,117.0,763.0,695.0,222.0,82.0,20.0,1642.0,321.0,590.0,4503.0,2013
541,51003,Spandau Mitte,18458.0,284.0,184.0,1887.0,442.0,596.0,7920.0,106.0,989.0,869.0,158.0,75.0,29.0,1497.0,232.0,619.0,4562.0,2014
542,51003,Spandau Mitte,18330.0,282.0,154.0,1759.0,445.0,710.0,7474.0,179.0,858.0,548.0,249.0,73.0,34.0,1476.0,268.0,489.0,4494.0,2015
543,51003,Spandau Mitte,16831.0,213.0,145.0,1923.0,492.0,661.0,7173.0,109.0,770.0,746.0,208.0,46.0,16.0,1254.0,161.0,492.0,3799.0,2016
544,51003,Spandau Mitte,16121.0,212.0,124.0,1812.0,435.0,608.0,6395.0,91.0,731.0,804.0,177.0,105.0,51.0,1239.0,164.0,511.0,3556.0,2017
545,51003,Spandau Mitte,15553.0,278.0,164.0,1902.0,490.0,575.0,5900.0,87.0,880.0,723.0,103.0,77.0,34.0,1129.0,132.0,599.0,3759.0,2018
546,51003,Spandau Mitte,14407.0,161.0,71.0,1721.0,414.0,664.0,4891.0,119.0,625.0,414.0,92.0,74.0,42.0,1378.0,124.0,656.0,3439.0,2019
547,51003,Spandau Mitte,13895.0,164.0,100.0,1679.0,444.0,686.0,4618.0,95.0,668.0,544.0,119.0,84.0,34.0,1346.0,240.0,731.0,3728.0,2020
548,51003,Spandau Mitte,14752.0,191.0,107.0,1654.0,425.0,724.0,4950.0,89.0,1122.0,385.0,110.0,118.0,50.0,1235.0,173.0,716.0,3581.0,2021
549,51003,Spandau Mitte,16388.514564113200,222.86721260495500,163.26319062921100,1790.7121384886500,443.14294599357300,803.3585570643720,6911.475069969940,145.12283611485400,1256.8674199232900,492.38105110397000,217.68425417228200,103.6591686534670,44.05514667772370,1306.1055250336900,142.53135689851800,588.2657821084280,5182.95843267337,2022
550,51002,Falkenhagener Feld,7336.0,127.0,48.0,1072.0,201.0,358.0,2838.0,84.0,429.0,361.0,226.0,102.0,13.0,777.0,28.0,109.0,2711.0,2013
551,51002,Falkenhagener Feld,8037.0,86.0,30.0,1039.0,218.0,344.0,3010.0,78.0,561.0,415.0,248.0,71.0,25.0,840.0,81.0,147.0,2428.0,2014
552,51002,Falkenhagener Feld,7837.0,78.0,43.0,1007.0,213.0,452.0,3228.0,98.0,442.0,357.0,234.0,70.0,23.0,831.0,58.0,90.0,2831.0,2015
553,51002,Falkenhagener Feld,7762.0,69.0,30.0,1071.0,213.0,431.0,3179.0,104.0,577.0,362.0,263.0,69.0,22.0,798.0,89.0,94.0,2426.0,2016
554,51002,Falkenhagener Feld,6719.0,83.0,41.0,1038.0,212.0,297.0,2566.0,90.0,617.0,356.0,202.0,76.0,19.0,685.0,29.0,95.0,2125.0,2017
555,51002,Falkenhagener Feld,6640.0,84.0,58.0,1024.0,217.0,371.0,2436.0,135.0,467.0,419.0,99.0,70.0,31.0,713.0,24.0,130.0,2173.0,2018
556,51002,Falkenhagener Feld,6640.0,43.0,22.0,937.0,172.0,375.0,2482.0,191.0,351.0,265.0,127.0,105.0,36.0,686.0,22.0,158.0,2078.0,2019
557,51002,Falkenhagener Feld,7408.0,100.0,57.0,998.0,188.0,448.0,2869.0,79.0,421.0,376.0,160.0,76.0,19.0,898.0,60.0,171.0,2877.0,2020
558,51002,Falkenhagener Feld,7887.0,52.0,14.0,991.0,210.0,491.0,2974.0,45.0,679.0,238.0,193.0,48.0,24.0,760.0,31.0,193.0,2631.0,2021
559,51002,Falkenhagener Feld,7349.025706274590,80.11121321363780,40.05560660681890,1043.8019839306300,266.25197332767800,577.2719775688600,2660.163521123440,153.15378996724900,753.9878890695320,200.2780330340940,233.26500318088600,54.1928795268726,23.56212153342290,829.3866779764850,32.98697014679200,139.01651704719500,2349.1435168822600,2022
560,42003,Westend,14126.0,109.0,26.0,668.0,176.0,341.0,8394.0,221.0,1635.0,698.0,413.0,38.0,26.0,773.0,109.0,71.0,2010.0,2013
561,42003,Westend,16804.0,137.0,92.0,783.0,163.0,414.0,10066.0,236.0,1478.0,713.0,414.0,44.0,30.0,964.0,170.0,66.0,2778.0,2014
562,42003,Westend,17501.0,88.0,44.0,833.0,190.0,449.0,10748.0,292.0,1267.0,661.0,515.0,80.0,26.0,1085.0,99.0,47.0,2710.0,2015
563,42003,Westend,17216.0,92.0,39.0,1127.0,227.0,457.0,10434.0,273.0,1397.0,610.0,245.0,46.0,21.0,950.0,124.0,128.0,2687.0,2016
564,42003,Westend,15504.0,94.0,66.0,1134.0,271.0,424.0,8573.0,365.0,1231.0,605.0,243.0,52.0,28.0,946.0,132.0,125.0,2556.0,2017
565,42003,Westend,13654.0,87.0,56.0,1108.0,289.0,414.0,7621.0,230.0,1212.0,738.0,275.0,38.0,14.0,846.0,115.0,157.0,2452.0,2018
566,42003,Westend,12197.0,94.0,56.0,1048.0,268.0,460.0,6379.0,171.0,1048.0,696.0,425.0,59.0,38.0,1107.0,150.0,153.0,2740.0,2019
567,42003,Westend,10954.0,91.0,46.0,781.0,161.0,435.0,5530.0,130.0,964.0,687.0,249.0,67.0,28.0,950.0,200.0,151.0,2786.0,2020
568,42003,Westend,11046.0,81.0,35.0,720.0,148.0,520.0,5105.0,162.0,1184.0,836.0,249.0,46.0,21.0,956.0,141.0,186.0,2210.0,2021
569,42003,Westend,12875.336322870000,50.224215246636800,32.28699551569510,918.3856502242150,165.02242152466400,954.2600896860990,5531.838565022420,222.42152466367700,1219.730941704040,556.0538116591930,236.7713004484310,93.27354260089690,17.937219730941700,1133.6322869955200,136.32286995515700,186.54708520179400,3085.201793721970,2022
570,23003,Nördliche Luisenstadt,22558.0,478.0,351.0,2155.0,750.0,468.0,11717.0,159.0,651.0,1476.0,459.0,126.0,19.0,2043.0,497.0,810.0,4708.0,2013
571,23003,Nördliche Luisenstadt,31283.0,530.0,361.0,2426.0,990.0,525.0,14145.0,117.0,812.0,1834.0,432.0,174.0,61.0,1961.0,596.0,1651.0,4903.0,2014
572,23003,Nördliche Luisenstadt,36325.0,656.0,321.0,2888.0,1029.0,472.0,16921.0,165.0,1246.0,1718.0,406.0,137.0,42.0,2081.0,566.0,2454.0,5370.0,2015
573,23003,Nördliche Luisenstadt,31746.0,560.0,351.0,2523.0,1072.0,455.0,15145.0,109.0,1228.0,1617.0,285.0,123.0,38.0,2428.0,749.0,2836.0,4606.0,2016
574,23003,Nördliche Luisenstadt,27569.0,362.0,257.0,2353.0,853.0,505.0,12129.0,105.0,1034.0,1367.0,191.0,100.0,10.0,1772.0,515.0,3139.0,4416.0,2017
575,23003,Nördliche Luisenstadt,22290.0,329.0,224.0,2201.0,835.0,482.0,10001.0,110.0,998.0,1299.0,377.0,110.0,10.0,1690.0,434.0,2444.0,4258.0,2018
576,23003,Nördliche Luisenstadt,24170.0,403.0,278.0,2339.0,963.0,436.0,11201.0,120.0,1093.0,1352.0,206.0,120.0,38.0,1773.0,379.0,2185.0,4865.0,2019
577,23003,Nördliche Luisenstadt,26479.0,339.0,218.0,2474.0,978.0,571.0,12305.0,92.0,1370.0,1462.0,252.0,169.0,68.0,2014.0,315.0,2798.0,4952.0,2020
578,23003,Nördliche Luisenstadt,22392.0,403.0,251.0,1873.0,654.0,565.0,10343.0,74.0,1878.0,1278.0,177.0,192.0,98.0,1971.0,334.0,2379.0,4439.0,2021
579,23003,Nördliche Luisenstadt,26967.958860759500,538.9636075949370,380.7357594936710,2556.368670886080,1038.370253164560,637.8560126582280,12752.175632911400,163.17246835443000,1671.2816455696200,1567.4446202531600,128.56012658227800,187.89556962025300,74.16930379746840,1943.2357594936700,237.34177215189900,3035.996835443040,6343.947784810130,2022
580,81001,Schillerpromenade,18445.0,414.0,231.0,2043.0,689.0,626.0,6691.0,117.0,863.0,613.0,443.0,98.0,38.0,1689.0,389.0,2663.0,4946.0,2013
581,81001,Schillerpromenade,14595.0,218.0,112.0,1530.0,433.0,477.0,5891.0,78.0,960.0,561.0,383.0,56.0,25.0,1645.0,589.0,1467.0,3548.0,2014
582,81001,Schillerpromenade,16757.0,280.0,160.0,1385.0,412.0,437.0,6870.0,92.0,1074.0,776.0,311.0,77.0,31.0,1530.0,369.0,2472.0,3497.0,2015
583,81001,Schillerpromenade,15730.0,207.0,117.0,1736.0,583.0,466.0,7475.0,89.0,814.0,808.0,315.0,89.0,46.0,1391.0,324.0,1030.0,4397.0,2016
584,81001,Schillerpromenade,14694.0,210.0,130.0,1281.0,415.0,374.0,7305.0,121.0,1117.0,1012.0,291.0,118.0,46.0,1482.0,362.0,1095.0,3796.0,2017
585,81001,Schillerpromenade,14444.0,246.0,141.0,1546.0,532.0,369.0,6956.0,111.0,1115.0,704.0,264.0,108.0,65.0,1229.0,163.0,1140.0,3819.0,2018
586,81001,Schillerpromenade,13919.0,185.0,95.0,1446.0,532.0,375.0,5977.0,62.0,723.0,766.0,311.0,74.0,49.0,1237.0,181.0,1393.0,3479.0,2019
587,81001,Schillerpromenade,14263.0,179.0,86.0,1516.0,499.0,459.0,5997.0,65.0,1094.0,848.0,148.0,117.0,46.0,1307.0,200.0,1516.0,3359.0,2020
588,81001,Schillerpromenade,13500.0,182.0,89.0,1314.0,477.0,455.0,5898.0,46.0,1443.0,880.0,178.0,58.0,22.0,1237.0,222.0,1135.0,2815.0,2021
589,81001,Schillerpromenade,14099.796272083200,173.32076504393800,112.50646151974900,1480.8282908140000,480.43299784109200,440.9037005503690,6759.509836713600,79.05859458144560,1532.52044880956,1195.0010642503100,127.71003740079700,79.05859458144560,33.44786693830390,1152.4310517833800,161.15790433910100,1036.8838750874200,3262.687384072730,2022
590,74008,Tempelhof Südwest,11996.0,154.0,57.0,975.0,221.0,345.0,5077.0,154.0,1048.0,445.0,244.0,64.0,20.0,938.0,174.0,188.0,2301.0,2013
591,74008,Tempelhof Südwest,13285.0,152.0,109.0,955.0,188.0,438.0,5748.0,191.0,1031.0,537.0,333.0,53.0,16.0,1166.0,326.0,171.0,2734.0,2014
592,74008,Tempelhof Südwest,12936.0,78.0,23.0,1042.0,221.0,391.0,5725.0,176.0,980.0,681.0,186.0,91.0,16.0,1192.0,306.0,88.0,2384.0,2015
593,74008,Tempelhof Südwest,12538.0,87.0,45.0,981.0,181.0,361.0,5896.0,268.0,1075.0,613.0,165.0,39.0,13.0,965.0,297.0,226.0,2220.0,2016
594,74008,Tempelhof Südwest,11576.0,96.0,35.0,890.0,153.0,396.0,5107.0,102.0,1229.0,511.0,150.0,64.0,22.0,1079.0,409.0,185.0,1988.0,2017
595,74008,Tempelhof Südwest,11472.0,98.0,41.0,880.0,205.0,300.0,5063.0,129.0,820.0,694.0,243.0,50.0,6.0,1085.0,401.0,401.0,2199.0,2018
596,74008,Tempelhof Südwest,11140.0,69.0,25.0,1069.0,216.0,491.0,4695.0,150.0,838.0,441.0,281.0,59.0,25.0,1031.0,338.0,188.0,2516.0,2019
597,74008,Tempelhof Südwest,10919.0,56.0,22.0,977.0,200.0,384.0,4696.0,119.0,796.0,350.0,247.0,56.0,37.0,1087.0,315.0,175.0,2339.0,2020
598,74008,Tempelhof Südwest,10167.0,76.0,25.0,977.0,208.0,397.0,4323.0,117.0,866.0,422.0,120.0,63.0,22.0,1043.0,230.0,249.0,2382.0,2021
599,74008,Tempelhof Südwest,11551.553410075500,102.11659858893400,46.41663572224290,990.2215620745140,179.47765812600600,603.416264389157,5427.651937120930,173.28877336304000,869.5383091966830,476.54412674836000,111.39992573338300,58.79440524817430,21.661096670380000,1014.977101126380,207.3276395593510,281.59425671494000,3227.5034038866200,2022
600,11001,Tiergarten Süd,36863.0,557.0,366.0,3522.0,1106.0,801.0,17399.0,99.0,2501.0,984.0,473.0,99.0,30.0,1677.0,152.0,732.0,6511.0,2013
601,11001,Tiergarten Süd,38738.0,527.0,337.0,3527.0,981.0,885.0,18220.0,117.0,1529.0,1427.0,512.0,59.0,37.0,1683.0,212.0,1068.0,7208.0,2014
602,11001,Tiergarten Süd,38575.0,571.0,409.0,3340.0,768.0,754.0,19164.0,106.0,2205.0,1733.0,366.0,127.0,78.0,2107.0,585.0,951.0,6623.0,2015
603,11001,Tiergarten Süd,34494.0,447.0,371.0,3153.0,742.0,859.0,17099.0,103.0,1937.0,1594.0,440.0,82.0,14.0,1821.0,240.0,1127.0,6169.0,2016
604,11001,Tiergarten Süd,36009.0,424.0,267.0,3569.0,991.0,868.0,17563.0,205.0,2201.0,2365.0,342.0,62.0,14.0,1764.0,280.0,1224.0,7801.0,2017
605,11001,Tiergarten Süd,34973.0,470.0,388.0,2817.0,851.0,701.0,17116.0,116.0,1851.0,2110.0,259.0,95.0,20.0,1926.0,286.0,1858.0,8452.0,2018
606,11001,Tiergarten Süd,30725.0,349.0,188.0,2290.0,591.0,826.0,13889.0,87.0,1115.0,1887.0,369.0,81.0,40.0,2042.0,390.0,1518.0,6132.0,2019
607,11001,Tiergarten Süd,26982.0,320.0,213.0,2536.0,712.0,905.0,11071.0,126.0,1065.0,1977.0,180.0,113.0,27.0,1691.0,266.0,1225.0,5965.0,2020
608,11001,Tiergarten Süd,25325.0,231.0,172.0,2026.0,554.0,904.0,9799.0,79.0,1339.0,1551.0,158.0,79.0,26.0,1702.0,290.0,1320.0,6295.0,2021
609,11001,Tiergarten Süd,25890.721389903100,232.9094800453230,169.96097192496500,2612.363086994840,881.2791136850060,956.8173234294350,9908.095178144280,107.01246380460800,1227.495908346970,1926.224348482940,176.25582273700100,169.96097192496500,44.06395568425030,2108.7750220319800,302.1528389777160,1428.9311343321200,5627.5966259599600,2022
610,63006,Drakestraße,7234.0,62.0,13.0,406.0,69.0,215.0,4052.0,180.0,1031.0,468.0,356.0,37.0,17.0,578.0,69.0,99.0,1293.0,2013
611,63006,Drakestraße,6851.0,19.0,15.0,402.0,61.0,205.0,3484.0,182.0,756.0,481.0,288.0,21.0,15.0,574.0,110.0,93.0,1141.0,2014
612,63006,Drakestraße,7628.0,38.0,21.0,427.0,59.0,211.0,4036.0,192.0,863.0,562.0,419.0,21.0,6.0,549.0,105.0,86.0,1179.0,2015
613,63006,Drakestraße,7126.0,29.0,17.0,512.0,108.0,210.0,4106.0,192.0,860.0,642.0,425.0,17.0,6.0,606.0,121.0,87.0,1244.0,2016
